,country_code,code_year,Country,Continent,year,One.person,Couple.only,Couple.with.children,Single.parent.with.children,Single.mother.with.children,Single.father.with.children,Extended.family,Non.relatives,Unknown,relative_parental_care,no_adult_male,no_adult_female,annual_ASR,NO_MALE,NO_FEMALE,ASR.15.49,GDP_per_capita,PD,mean_years_of_schooling,unemployment_rate,unemployment_rate_full,median.age_full,median.age,Main.religion
398,504,504_2004,Morocco,Africa,2004,5.880234065,4.336279748,46.41186006,10.07843373,7.493758144,2.584675582,27.55456989,5.738622519,0,0.462293632,10065.555,10636.124,0.486219258,7975.745,8307.405,0.489815853,1952.90183,67.47751288,3.8,NA,0.95,22.7,NA,Islam
399,508,508_1997,Mozambique,Africa,1997,10.36069655,9.293781654,32.44368678,13.84565812,12.48516261,1.360495507,NA,NA,34.0561769,0.962697091,4193.11,4908.441,0.460702797,3427.179,3928.871,0.465899362,283.5140758,20.85147511,1.9,NA,0.4,17.7,NA,Christianity
400,508,508_1997,Mozambique,Africa,1997,9.601877067,8.392251139,36.42956179,7.463677653,6.6979475,0.765730153,35.42822043,2.671325846,0.013086068,0.94186599,4193.11,4908.441,0.460702797,3427.179,3928.871,0.465899362,283.5140758,20.85147511,1.9,NA,0.4,17.7,NA,Christianity
401,508,508_2003,Mozambique,Africa,2003,6.647905944,7.353169092,36.87781921,8.07574697,7.259438014,0.816308956,37.71311195,3.293118259,0.039128578,0.94904844,4932.525,5699.049,0.463950587,4084.626,4587.04,0.471031287,326.0751403,24.58239019,2.6,NA,0.49,17.6,NA,Christianity
402,508,508_2007,Mozambique,Africa,2007,10.07291549,7.671082635,37.56795186,13.90379663,12.11038764,1.793408994,28.92451816,1.859735215,0,0.829478701,5504.388,6290.71,0.466667424,4607.773,5090.137,0.475130518,482.1986304,27.56086879,3,NA,0.61,17.3,NA,Christianity
403,508,508_2009,Mozambique,Africa,2009,9.515043252,6.874253764,35.98977092,12.97827838,12.05811685,0.920161534,32.08997784,2.552675839,0,1.117415414,5813.109,6616.101,0.467697384,4895.296,5370.849,0.476838774,520.4028135,29.11405427,3.1,NA,0.61,17.3,NA,Christianity
404,508,508_2011,Mozambique,Africa,2011,9.847700695,7.140805766,33.51040819,11.52313232,10.1658939,1.357238419,35.36793307,2.607386971,0.002632991,0.874489428,6150.595,6972.634,0.468680002,5207.739,5677.554,0.478419736,594.5864667,30.75801394,2.5,0.89,0.89,17,NA,Christianity
406,516,516_1992,Namibia,Africa,1992,8.636336103,5.838610803,14.22125094,5.869611445,4.534509805,1.33510164,46.24694372,19.11910375,0.068143233,0.531016016,399.304,450.173,0.470058636,333.178,365.63,0.47678046,2257.632393,1.842556086,5.6,NA,0.95,17.5,NA,Christianity
407,516,516_2000,Namibia,Africa,2000,9.395000398,4.841320704,14.81595103,8.321166379,7.039594322,1.281572057,47.3361911,15.21144097,0.078929409,0.739804603,489.814,550.653,0.470763609,419.847,453.953,0.480484092,2136.440243,2.179755615,5.6,1.13,1.13,18.5,18.5,Christianity
408,516,516_2007,Namibia,Africa,2007,14.46713651,4.743905786,15.55715003,8.826184123,7.289035438,1.537148685,45.71516301,10.56607693,0.124383613,0.675954184,584.413,650.791,0.473130754,495.923,526.737,0.484934387,4350.686817,2.437189812,6.1,NA,1.26,19.5,NA,Christianity
409,516,516_2013,Namibia,Africa,2013,17.44637043,5.705054532,11.89398432,8.411485587,6.907935515,1.503550071,46.63692756,9.782193889,0.123983679,0.662230379,667.497,739.042,0.474567005,563.924,592.648,0.487582269,5377.727318,2.712907967,6.6,1.19,1.19,20.5,NA,Christianity
410,524,524_1996,Nepal,Asia,1996,3.190334167,4.551908156,40.17681742,7.383034038,5.91194662,1.471087418,42.27510633,2.412094949,0.010704941,0.604092023,6461.716,6462.507,0.499969399,5316.812,5099.064,0.510452697,204.6857552,154.477986,2.3,NA,0.78,19,NA,Hinduism
411,524,524_2001,Nepal,Asia,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7039.495,7393.727,0.487728589,5713.72,5875.083,0.493037978,246.725629,169.843781,2.5,NA,0.8,19.3,NA,Hinduism
412,524,524_2001,Nepal,Asia,2001,4.01705132,4.351650155,42.31590459,6.94450753,5.950928354,0.993579177,NA,NA,42.37088641,0.777382241,7039.495,7393.727,0.487728589,5713.72,5875.083,0.493037978,246.725629,169.843781,2.5,NA,0.8,19.3,NA,Hinduism
413,524,524_2001,Nepal,Asia,2001,3.97986929,4.577854584,39.57193134,9.143756834,8.083719036,1.060037798,40.91715045,1.809437502,0,0.882289859,7039.495,7393.727,0.487728589,5713.72,5875.083,0.493037978,246.725629,169.843781,2.5,NA,0.8,19.3,NA,Hinduism
414,524,524_2006,Nepal,Asia,2006,5.045855451,5.4359452,33.25177626,12.43408265,11.28000896,1.154073689,41.58453604,2.247804397,0,0.990075905,7786.203,8210.704,0.486731779,6096.58,6465.879,0.485301484,346.9452514,181.8395047,2.9,NA,0.73,20.2,NA,Hinduism
415,524,524_2011,Nepal,Asia,2011,4.600204334,5.478780926,33.60981162,10.94277452,10.06882831,0.873946216,NA,NA,45.3684286,1.061494229,8208.579,9146.226,0.472985954,6255.218,7167.548,0.466015574,699.4293377,188.6392536,3.3,0.72,0.72,21.7,NA,Hinduism
416,524,524_2011,Nepal,Asia,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8208.579,9146.226,0.472985954,6255.218,7167.548,0.466015574,699.4293377,188.6392536,3.3,0.72,0.72,21.7,NA,Hinduism
417,524,524_2011,Nepal,Asia,2011,4.894019557,6.960126074,29.98032956,15.06493646,14.1360241,0.928912357,41.18046289,1.920125455,0,1.182352537,8208.579,9146.226,0.472985954,6255.218,7167.548,0.466015574,699.4293377,188.6392536,3.3,0.72,0.72,21.7,NA,Hinduism
418,524,524_2016,Nepal,Asia,2016,6.447971739,8.185021414,27.45207909,15.00001312,14.19382768,0.806185444,41.77922656,1.135688082,0,1.245664576,7979.088,10477.744,0.43231081,5982.377,8191.447,0.422072194,777.1475955,190.1718242,4.9,0.71,0.71,22.2,NA,Hinduism
419,528,528_2001,Netherlands,Europe,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6423.96,6642.264,0.491646248,4072.551,3947.085,0.507822425,26873.27593,475.3015403,11,NA,1.6,37.5,NA,Christianity
420,528,528_2011,Netherlands,Europe,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6823.801,7012.958,0.493164693,3934.474,3840.6,0.506036856,54159.34661,495.0496441,12,1.18,1.18,40.8,NA,Christianity
421,554,554_2001,New Zealand,Oceania,2001,22.68182678,24.7607483,26.91311243,9.311892296,NA,NA,NA,NA,16.33242019,NA,1466.137,1563.261,0.483969752,967.162,1002.713,0.490976331,13882.85683,14.73738179,11.6,NA,0.96,34.3,NA,Christianity
422,554,554_2006,New Zealand,Oceania,2006,22.44436963,27.33535323,29.29436506,11.33180386,NA,NA,NA,NA,9.594108213,NA,1593.799,1699.932,0.483888636,1021.764,1066.131,0.489375184,26671.32942,15.89229425,11.7,NA,1.18,35.5,NA,Christianity
423,554,554_2013,New Zealand,Oceania,2013,22.83805994,25.30277069,26.0545978,8.749558034,NA,NA,NA,NA,17.05501354,NA,1751.137,1852.077,0.485993061,1057.462,1089.1,0.492630541,42962.98821,16.87022901,12.1,1.24,1.24,36.6,NA,Christianity
424,558,558_1995,Nicaragua,North America,1995,3.813954728,3.23272989,39.68059296,8.603727304,7.402618178,1.201109126,36.78113419,7.887860933,0,0.789802882,1278.366,1360.262,0.484481329,1068.851,1115.3,0.489366807,890.0054491,38.65867542,4.6,1.06,1.06,17.9,17.9,Christianity
425,558,558_1998,Nicaragua,North America,1998,4.010609214,3.508193855,37.7356657,8.93660217,7.476438423,1.460163747,38.56099036,7.23283373,0.015104968,0.709293199,1399.556,1490.838,0.484209419,1178.406,1230.544,0.489178273,943.9218956,40.80644009,4.9,NA,1.06,17.9,NA,Christianity
426,558,558_2001,Nicaragua,North America,2001,3.781798293,3.335350941,39.42246772,9.044501425,7.793793403,1.250708022,36.52531547,7.763372628,0.127193521,0.794592954,1521.941,1623.168,0.483907235,1282.715,1338.552,0.489349235,1034.551588,42.75690543,5.2,NA,1.06,19.3,NA,Christianity
427,558,558_2005,Nicaragua,North America,2005,4.58559197,4.637309173,40.41986707,9.931618365,8.630068765,1.301549601,33.9983144,6.427299021,0,0.821553533,1676.445,1792.196,0.483314647,1396.469,1454.538,0.489816054,1162.290113,45.19436596,5.5,1.13,1.13,21.1,21.1,Christianity
428,562,562_1992,Niger,Africa,1992,4.516281782,5.88815426,33.99142845,2.567780346,2.041480544,0.526299802,47.16653018,4.46890695,1.400918028,0.588712038,2085.514,2333.519,0.471938997,1739.658,1930.789,0.473963525,395.2753012,6.763061498,0.8,NA,0.51,15.8,NA,Islam
429,562,562_1998,Niger,Africa,1998,4.809551946,5.446309957,35.80795512,5.20598195,4.496896243,0.709085707,43.42428344,5.305917591,0,0.802214136,2627.754,2836.85,0.480868147,2180.658,2331.762,0.483256878,250.6575568,8.325346175,1,NA,0.51,16,NA,Islam
430,562,562_2006,Niger,Africa,2006,3.681666699,4.26450549,37.8577592,9.072599443,8.416977837,0.655621606,43.86262366,1.225815794,0.035029716,1.108502926,3481.976,3661.905,0.487406775,2845.889,3020.7,0.485101138,336.2819027,11.16599905,1.3,NA,0.79,15.4,NA,Islam
431,562,562_2012,Niger,Africa,2012,3.192584473,4.81037754,45.38603161,8.495218524,7.841293173,0.653925351,37.35575763,0.735489405,0.024540814,1.078859518,4355.247,4498.276,0.491922481,3563.722,3719.064,0.489334988,529.744994,14.0484653,1.6,0.64,0.64,15,NA,Islam
432,566,566_1990,Nigeria,Africa,1990,10.99783798,5.859821546,34.59779094,6.862249593,4.923438981,1.938810612,38.59432195,3.07080677,0.017171226,0.404733172,26113.596,26278.082,0.498430228,21428.508,21171.872,0.503012133,567.5286729,104.5406085,NA,NA,0.88,17.4,17.4,Christianity
433,566,566_1999,Nigeria,Africa,1999,11.30491763,5.858697896,39.03339431,8.555398139,6.339743159,2.21565498,32.13890985,2.587119253,0.521562924,0.45656953,33550.962,33533.574,0.500129598,27714.129,27283.214,0.503917598,497.8415405,130.9442153,NA,NA,0.92,17.7,NA,Christianity
434,566,566_2003,Nigeria,Africa,2003,11.66963467,6.239462373,34.19860398,7.08445442,5.540321008,1.544133411,37.56300117,3.198343344,0.046500044,0.554850108,37229.529,37074.126,0.501045729,30912.806,30321.981,0.504824259,795.3862467,144.8232056,5.2,NA,0.95,17.9,NA,Christianity
435,566,566_2006,Nigeria,Africa,2006,15.74379714,6.514792998,44.56485039,8.076162656,6.578068307,1.498094349,24.43261857,0.667778237,0,0.642559213,40185.587,39923.619,0.501635068,33465.007,32741.826,0.505461528,1656.424759,156.5030776,5.2,NA,0.96,18,NA,Christianity
436,566,566_2007,Nigeria,Africa,2007,15.17080055,6.253311634,42.59559698,8.18291732,6.110177287,2.072740033,26.33094957,0.919443561,0.546980383,0.469508976,41205.605,40907.723,0.501813847,34328.139,33563.487,0.505631416,1883.461311,160.6772039,5.2,NA,0.96,18,NA,Christianity
437,566,566_2008,Nigeria,Africa,2008,13.86046316,5.509920091,48.16847569,7.670425711,5.971502433,1.698923279,23.86306804,0.791087485,0.136559825,0.545909846,42278.397,41943.042,0.501990912,35233.779,34425.993,0.505798081,2242.871886,164.9918454,5.2,NA,0.96,18,NA,Christianity
438,566,566_2008,Nigeria,Africa,2008,17.78757132,5.983804862,34.18899491,8.39469835,6.390740445,2.003957905,31.10076437,2.50080428,0.043361912,0.503662585,42278.397,41943.042,0.501990912,35233.779,34425.993,0.505798081,2242.871886,164.9918454,5.2,NA,0.96,18,NA,Christianity
439,566,566_2009,Nigeria,Africa,2009,16.24541259,6.227145376,43.69537118,8.091625079,6.216826583,1.874798496,25.10060222,0.639843558,0,0.520614157,43397.022,43023.648,0.502160212,36177.634,35325.253,0.505960466,1891.33537,169.4444624,5.2,NA,0.96,18,NA,Christianity
440,566,566_2010,Nigeria,Africa,2010,10.53510562,4.906883399,38.39782133,6.798098204,5.060525099,1.737573105,37.5850226,1.746011933,0.031056918,0.464252498,44558.886,44147.093,0.502321112,37158.303,36259.569,0.506120676,2280.437424,174.0320794,5.2,1,1,17.9,17.9,Christianity
441,566,566_2010,Nigeria,Africa,2010,14.27168697,7.480197315,49.50835656,8.541785668,6.764561122,1.777224546,18.90298401,0.726028142,0.568961329,0.580497322,44558.886,44147.093,0.502321112,37158.303,36259.569,0.506120676,2280.437424,174.0320794,5.2,1,1,17.9,17.9,Christianity
442,566,566_2013,Nigeria,Africa,2013,15.77620659,6.186342264,36.49123183,7.972509504,6.094413599,1.878095904,31.17526649,2.380341169,0.018102159,0.511214159,48166.381,47650.143,0.502693888,40172.138,39149.054,0.506448995,2961.550284,188.5940128,5.9,0.84,0.84,17.9,NA,Christianity
443,566,566_2015,Nigeria,Africa,2015,11.50747296,5.931685314,42.13652386,6.923868362,5.30163315,1.622235212,32.03942462,1.461024882,0,0.514295849,50897.851,50302.73,0.502940304,42465.855,41343.11,0.506698239,2687.480145,198.8838543,6.2,1.4,1.4,17.9,17.9,Christianity
444,578,578_2001,Norway,Europe,2001,37.70302842,21.0349683,30.02536772,8.270559782,NA,NA,NA,NA,2.966075777,NA,1777.696,1842.399,0.491063356,1110.027,1068.784,0.509464566,38542.7151,12.35817974,12.1,NA,0.91,36.9,NA,Christianity
445,578,578_2011,Norway,Europe,2011,39.58094572,21.41257496,27.08192924,8.37802829,NA,NA,NA,NA,3.546521795,NA,2003.913,2020.156,0.497981769,1207.454,1148.638,0.512481686,100600.5624,13.56103865,12.8,0.88,0.88,38.7,NA,Christianity
446,586,586_1991,Pakistan,Asia,1991,2.947397578,4.014179485,46.04800027,4.081835261,2.983323436,1.098511825,41.84606609,1.002873872,0.059647449,0.433895604,32833.656,30135.745,0.521422397,25749.012,24148.466,0.516038346,411.859465,143.7041407,2.4,0.5,0.5,18.5,NA,Islam
447,586,586_1998,Pakistan,Asia,1998,2.909411367,5.723982553,44.35913374,4.427168984,2.923049888,1.504119096,41.39013253,1.190170822,0,0.288554003,40058.824,37312.913,0.517744923,31632.03,29886.609,0.514186115,461.2167361,174.9211719,3.1,NA,0.51,18.4,NA,Islam
448,586,586_2006,Pakistan,Asia,2006,1.272279818,2.47487065,42.80271087,6.337330683,5.478395353,0.858935331,45.89355427,1.191109254,0.028144456,0.804692903,50984.504,48196.701,0.514054089,41010.896,38947.628,0.512902114,836.8605211,212.7732293,4.4,NA,0.56,19.6,NA,Islam
449,586,586_2013,Pakistan,Asia,2013,1.079464084,2.853011646,38.59280721,6.425366124,5.140260946,1.285105178,48.83874874,2.203475985,0.007126205,0.602046493,62126.739,59155.292,0.512250154,49876.465,47440.35,0.512516414,1208.90431,248.1098472,4.9,1.21,1.21,20.7,NA,Islam
450,591,591_1990,Panama,North America,1990,11.70087195,6.495830636,32.9608194,9.776110878,7.872291817,1.903819061,29.77001866,9.296348475,0,0.616475514,796.161,788.232,0.50250222,638.479,627.33,0.504403903,2603.846622,33.23845843,7.3,NA,1.66,21.7,21.7,Christianity
451,591,591_2000,Panama,North America,2000,12.74208971,7.672656172,34.20012274,10.74400217,8.891489574,1.852512595,28.13164543,6.50948378,0,0.681213354,1032.823,1028.279,0.501102323,811.983,797.935,0.504362955,4060.324493,40.76308851,8.5,1.66,1.66,24.5,24.5,Christianity
452,591,591_2010,Panama,North America,2010,14.66153913,9.588996198,32.51649696,11.54678145,9.660009614,1.886771839,24.99781497,6.68837128,0,0.709258173,1289.041,1292.508,0.499328504,969.387,952.577,0.504373131,8082.028459,49.0003632,9.3,1.76,1.76,27.2,27.2,Christianity
453,598,598_1990,Papua New Guinea,Oceania,1990,4.528174628,5.133668527,39.76791955,7.549512539,5.040161874,2.509350665,38.74394506,4.276779692,0,0.302883129,1349.658,1324.545,0.504695418,1127.328,1085.287,0.509500297,697.539573,10.19264011,2.3,NA,0.56,18.7,18.7,Christianity
454,598,598_2000,Papua New Guinea,Oceania,2000,4.0772487,4.909125371,43.66510119,8.203988796,5.984246994,2.219741802,34.80403513,4.340500811,0,0.43070705,1774.935,1747.566,0.503884882,1487.878,1431.732,0.509615325,602.1869023,12.91256901,3.3,0.53,0.53,19.8,19.8,Christianity
455,600,600_1990,Paraguay,South America,1990,5.6300984,5.756355733,43.45758487,6.571251101,5.411935254,1.159315847,28.01890799,10.50255617,0.063245735,0.66915082,1246.756,1227.143,0.503963986,1015.686,978.89,0.509224016,1376.164673,10.63029197,5.8,NA,1.5,19.3,19.3,Christianity
456,600,600_1992,Paraguay,South America,1992,7.430100303,6.418958049,41.03870833,7.571405407,6.414325094,1.157080312,25.32025296,12.22057495,0,0.743787463,1317.937,1295.959,0.504204069,1072.262,1033.665,0.509163898,1610.213334,11.1880594,5.9,NA,1.5,19.3,NA,Christianity
457,600,600_2002,Paraguay,South America,2002,8.088676944,5.980051328,40.4051619,8.780327988,7.17587958,1.604448408,28.4213975,8.32438434,0,0.650549385,1752.238,1711.896,0.505822812,1401.905,1351.584,0.50913768,1300.851426,13.92389127,6.5,NA,1.47,20.3,NA,Christianity
458,604,604_1991,Peru,South America,1991,3.049015941,3.396486433,45.59075136,7.421607831,5.579319217,1.842288613,31.61492784,8.927210589,0,0.481223542,6769.436,7043.147,0.490091969,5507.678,5600.029,0.495842931,1524.770874,17.59560781,6.7,1.01,1.01,20.1,NA,Christianity
459,604,604_1993,Peru,South America,1993,9.420221418,4.755758434,36.57148854,11.61970722,9.025027546,2.594679679,29.09113805,8.541686342,0,0.541364786,7128.479,7406.729,0.490428414,5793.936,5874.142,0.496563016,1488.033249,18.28760234,7,NA,1.01,20.1,NA,Christianity
460,604,604_1996,Peru,South America,1996,6.269220037,4.387488196,44.37398217,8.419969074,6.474185295,1.94578378,30.90134049,5.50365625,0.144343775,0.522090546,7713.238,7986.038,0.491311701,6257.626,6304.09,0.498150571,2232.075906,19.338925,7.4,NA,1.03,21.2,NA,Christianity
461,604,604_2000,Peru,South America,2000,8.228381981,5.435939349,43.29286384,8.552013767,6.453280959,2.098732807,30.16376506,4.327036,0,0.487823422,8540.944,8806.342,0.492350446,6897.133,6892.659,0.500162221,1955.588006,20.67183125,8,1.02,1.02,22.7,22.7,Christianity
462,604,604_2005,Peru,South America,2005,11.71401961,7.013181348,38.87426118,9.388322509,7.190886825,2.197435684,30.78614311,2.22279022,0.001282022,0.514866281,9339.956,9596.362,0.493229782,7381.033,7395.471,0.499511454,2729.498682,21.77042578,8.7,1,1,24.1,24.1,Christianity
463,604,604_2007,Peru,South America,2007,11.71401961,7.013181348,38.87426118,9.388322509,7.190886825,2.197435684,30.78614311,2.22279022,0.001282022,0.514866281,9610.343,9880.575,0.493067746,7521.174,7533.775,0.4995815,3606.070435,22.13519688,8.1,NA,1,24.1,NA,Christianity
464,604,604_2007,Peru,South America,2007,11.77880023,6.276646315,35.01816281,11.65751739,9.420078456,2.237438933,29.73014197,5.538731284,0,0.624303329,9610.343,9880.575,0.493067746,7521.174,7533.775,0.4995815,3606.070435,22.13519688,8.1,NA,1,24.1,NA,Christianity
465,604,604_2007,Peru,South America,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9610.343,9880.575,0.493067746,7521.174,7533.775,0.4995815,3606.070435,22.13519688,8.1,NA,1,24.1,NA,Christianity
466,604,604_2009,Peru,South America,2009,11.43541309,7.665261282,41.85179013,9.455286354,7.533635874,1.92165048,27.67712557,1.915123583,0,0.593330227,9882.728,10138.498,0.493612529,7658.246,7634.742,0.500768457,4196.312793,22.49426172,8.4,NA,1,24.1,NA,Christianity
467,604,604_2010,Peru,South America,2010,13.98925341,7.543631629,40.01669374,9.965714323,7.953901355,2.011812968,26.82956939,1.655137504,0,0.596992597,10019.326,10272.436,0.493763233,7722.285,7680.642,0.501351789,5082.354757,22.67787031,8.4,1.19,1.19,25.5,25.5,Christianity
468,604,604_2011,Peru,South America,2011,13.7809745,8.173035982,39.86854576,11.04542532,9.169444487,1.875980835,25.52166271,1.610355725,0,0.689114628,10155.532,10418.372,0.493612296,7768.079,7733.657,0.501110263,5869.32308,22.86274844,9.1,1.1,1.1,25.5,NA,Christianity
469,604,604_2012,Peru,South America,2012,12.90604962,7.762267777,40.32234855,10.91204151,9.259893587,1.65214792,26.12313429,1.974158257,0,0.748557068,10294.99,10584.996,0.493055407,7810.764,7796.962,0.500442153,6528.972218,23.05217813,8.6,1.26,1.26,25.5,NA,Christianity
470,608,608_1990,Philippines,Asia,1990,2.906627272,5.247594681,58.07422453,5.826143286,4.196065348,1.630077938,23.18550865,4.75990158,0,0.410633874,18319.258,18238.702,0.501101757,15512.514,15012.344,0.508192831,715.9137121,207.5834591,6.6,NA,1.12,19.2,19.2,Christianity
471,608,608_1993,Philippines,Asia,1993,2.77002466,4.188575008,53.64929758,5.255580968,3.94261459,1.312966378,28.06062166,6.003468917,0.07243121,0.47753072,19897.971,19869.887,0.500353099,16822.354,16338.178,0.507300486,816.4123244,223.3420666,6.9,NA,1.12,19.2,NA,Christianity
472,608,608_1995,Philippines,Asia,1995,3.440653667,5.590590131,57.60878902,6.267124404,4.262773139,2.004351265,22.21373921,4.879103562,0,0.327718386,21012.421,21023.004,0.499874118,17741.45,17270.404,0.50672695,1062.133065,234.0412785,7.1,1.19,1.19,19.8,19.8,Christianity
473,608,608_1998,Philippines,Asia,1998,4.074593748,4.792342763,49.56474841,5.488967234,4.144464382,1.344502852,28.83016821,7.245212643,0.003966989,0.488906684,22732.578,22806.827,0.499184783,19137.626,18699.904,0.505784231,966.989169,250.4343629,7.4,NA,1.19,19.8,NA,Christianity
474,608,608_2000,Philippines,Asia,2000,4.150215514,6.192630088,56.39546331,6.131722058,4.218491774,1.913230284,22.74497796,4.384991076,0,0.34338996,23930.38,24058.044,0.498669846,20064.723,19646.122,0.505270613,1072.809064,261.568082,7.7,1.16,1.16,20.5,20.5,Christianity
475,608,608_2003,Philippines,Asia,2003,4.144139239,5.656780881,50.30195245,6.150496379,4.387233284,1.763263095,27.27457488,6.425576356,0.046479823,0.39587361,25744.53,26013.113,0.497405378,21353.521,20989.134,0.504302836,1048.008192,278.5389912,8,NA,1.16,20.5,NA,Christianity
476,608,608_2007,Philippines,Asia,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28507.001,28721.507,0.498125882,23227.364,22705.956,0.505675706,1744.640313,299.8473421,8.9,NA,1.19,21.3,NA,Christianity
477,608,608_2008,Philippines,Asia,2008,5.250545597,5.56658781,45.40257764,6.196890673,4.265692412,1.931198261,31.31716851,6.242054022,0.024175756,0.344162675,29307.068,29459.569,0.498702487,23755.22,23162.487,0.50631673,1991.231542,304.866234,9,NA,1.19,21.3,NA,Christianity
478,608,608_2010,Philippines,Asia,2010,6.047060619,6.683307587,51.42120503,6.690731201,4.825984408,1.864746794,25.27020665,3.887488911,0,0.412966045,30967.687,31058.489,0.499268035,24817.487,24142.421,0.506894069,2217.474009,315.1449844,8.9,1.09,1.09,23.1,23.1,Christianity
479,608,608_2013,Philippines,Asia,2013,4.967869184,5.240785178,44.02730574,6.925344603,4.663741456,2.261603147,33.79653685,5.028920158,0.013238289,0.314318067,33050.225,33219.329,0.49872412,26209.236,25505.856,0.506800529,2871.430902,331.5945669,9.1,1.16,1.16,23.1,NA,Christianity
480,608,608_2017,Philippines,Asia,2017,9.176596689,6.549716738,42.2338668,7.927903824,5.493069748,2.434834076,30.76772963,3.344186319,0,0.353345742,35887.702,36189.569,0.497905949,28012.087,27220.298,0.507167797,3123.234229,352.7291948,9.4,1.1,1.1,24.1,NA,Christianity
481,616,616_2001,Poland,Europe,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14974.978,16297.713,0.478851596,10358.423,10153.693,0.504990465,4991.244358,124.8753665,11.1,NA,1.26,35,NA,Christianity
482,616,616_2002,Poland,Europe,2002,24.79326747,14.52474462,37.32606335,11.25927492,NA,NA,NA,NA,12.09664963,NA,15074.222,16411.059,0.478770445,10329.924,10123.716,0.505040863,5207.171421,124.8175389,11.4,NA,1.26,35,NA,Christianity
483,616,616_2002,Poland,Europe,2002,24.80602892,14.48589792,36.59852561,9.957606785,8.746993336,1.210613449,NA,NA,14.15194076,0.858853301,15074.222,16411.059,0.478770445,10329.924,10123.716,0.505040863,5207.171421,124.8175389,11.4,NA,1.26,35,NA,Christianity
484,616,616_2011,Poland,Europe,2011,24.03687061,15.94385821,30.81018715,11.43867678,NA,NA,NA,NA,17.77040726,NA,15540.325,16942.411,0.478417982,9659.891,9388.488,0.507124045,13879.56099,124.2962969,12.3,1.15,1.15,38.1,NA,Christianity
485,616,616_2011,Poland,Europe,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15540.325,16942.411,0.478417982,9659.891,9388.488,0.507124045,13879.56099,124.2962969,12.3,1.15,1.15,38.1,NA,Christianity
486,620,620_1991,Portugal,Europe,1991,13.92542183,19.79660499,44.29958709,5.768593567,4.940230412,0.828363154,14.37528674,1.834505786,0,0.775526432,3763.612,4179.021,0.473849415,2426.593,2488.408,0.493711598,8958.985333,108.8550273,6.3,2.16,2.16,34.2,NA,Christianity
487,620,620_2001,Portugal,Europe,2001,17.38982716,22.0619664,41.01903708,6.439946078,5.522615434,0.917330645,11.48910053,1.600122749,0,0.7796189,4152.133,4552.369,0.477009828,2608.621,2624.232,0.498508366,11724.6115,113.2537923,6.9,NA,1.56,37.8,NA,Christianity
488,620,620_2001,Portugal,Europe,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4152.133,4552.369,0.477009828,2608.621,2624.232,0.498508366,11724.6115,113.2537923,6.9,NA,1.56,37.8,NA,Christianity
489,620,620_2001,Portugal,Europe,2001,17.30495894,22.02480198,41.13809821,6.971376074,NA,NA,NA,NA,12.5607648,NA,4152.133,4552.369,0.477009828,2608.621,2624.232,0.498508366,11724.6115,113.2537923,6.9,NA,1.56,37.8,NA,Christianity
490,620,620_2011,Portugal,Europe,2011,21.43634361,23.83339029,35.16712062,9.007682519,NA,NA,NA,NA,10.55546296,NA,4247.434,4757.756,0.471665118,2437.729,2513.742,0.4923242,23186.91313,115.2697893,8.3,1.06,1.06,41.6,NA,Christianity
491,620,620_2011,Portugal,Europe,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4247.434,4757.756,0.471665118,2437.729,2513.742,0.4923242,23186.91313,115.2697893,8.3,1.06,1.06,41.6,NA,Christianity
492,620,620_2011,Portugal,Europe,2011,20.72925151,23.83684034,34.70665541,8.245429061,7.088640486,1.156788575,11.16913098,1.312692694,0,0.78730896,4247.434,4757.756,0.471665118,2437.729,2513.742,0.4923242,23186.91313,115.2697893,8.3,1.06,1.06,41.6,NA,Christianity
493,626,626_2004,Timor-Leste,Asia,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269.396,265.932,0.5032354,215.736,208.743,0.508237157,453.4788295,65.35931406,3.1,NA,1.62,17.6,NA,Christianity
494,626,626_2009,Timor-Leste,Asia,2009,3.128531428,2.967496459,47.40773271,6.428154802,4.685622273,1.742532529,39.61402739,0.411517381,0.042539828,0.429586381,308.311,303.692,0.503773674,247.423,239.65,0.507979297,676.6239992,72.24458642,4.4,NA,1.45,17.6,NA,Christianity
495,626,626_2016,Timor-Leste,Asia,2016,6.407849185,4.41683922,44.5997448,8.217812147,5.494637758,2.723174389,35.46160923,0.848839622,0.047305791,0.304863612,375.469,369.917,0.503724245,299.272,291.198,0.506836927,1353.747925,81.99650303,4.5,1.87,1.87,19.6,NA,Christianity
